split,filename,class_name,image_path,mean_brightness,std_contrast
train,patches_14.jpg,patches,C:\NEU-DET\train\images\patches\patches_14.jpg,156.094825,48.24027812128963
train,patches_140.jpg,patches,C:\NEU-DET\train\images\patches\patches_140.jpg,84.887825,58.894636358240426
train,patches_141.jpg,patches,C:\NEU-DET\train\images\patches\patches_141.jpg,158.5207,60.77655363304174
train,patches_142.jpg,patches,C:\NEU-DET\train\images\patches\patches_142.jpg,72.1979,47.4010240985361
train,patches_143.jpg,patches,C:\NEU-DET\train\images\patches\patches_143.jpg,51.569475,35.25964227306305
train,patches_144.jpg,patches,C:\NEU-DET\train\images\patches\patches_144.jpg,36.348375,26.02541469140069
train,patches_145.jpg,patches,C:\NEU-DET\train\images\patches\patches_145.jpg,117.065525,64.32040641564988
train,patches_146.jpg,patches,C:\NEU-DET\train\images\patches\patches_146.jpg,164.288525,61.897295403954246
train,patches_147.jpg,patches,C:\NEU-DET\train\images\patches\patches_147.jpg,123.010225,68.99596234888948
train,patches_148.jpg,patches,C:\NEU-DET\train\images\patches\patches_148.jpg,140.912525,61.62136255491576
train,patches_149.jpg,patches,C:\NEU-DET\train\images\patches\patches_149.jpg,145.59975,69.95730698031122
train,patches_15.jpg,patches,C:\NEU-DET\train\images\patches\patches_15.jpg,174.270825,64.96922755289134
train,patches_150.jpg,patches,C:\NEU-DET\train\images\patches\patches_150.jpg,91.890675,54.80361824774323
train,patches_151.jpg,patches,C:\NEU-DET\train\images\patches\patches_151.jpg,121.6582,66.75665938885798
train,patches_152.jpg,patches,C:\NEU-DET\train\images\patches\patches_152.jpg,176.4766,73.44956672738104
train,patches_153.jpg,patches,C:\NEU-DET\train\images\patches\patches_153.jpg,54.87335,29.903155515388338
train,patches_154.jpg,patches,C:\NEU-DET\train\images\patches\patches_154.jpg,162.731125,66.28361736684543
train,patches_155.jpg,patches,C:\NEU-DET\train\images\patches\patches_155.jpg,151.73525,73.52894265143149
train,patches_155.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_155.jpg,151.73525,73.52894265143149
train,patches_156.jpg,patches,C:\NEU-DET\train\images\patches\patches_156.jpg,175.14965,56.21422333251167
train,patches_157.jpg,patches,C:\NEU-DET\train\images\patches\patches_157.jpg,140.24445,63.08784347398079
train,patches_158.jpg,patches,C:\NEU-DET\train\images\patches\patches_158.jpg,137.091375,66.44698244171346
train,patches_159.jpg,patches,C:\NEU-DET\train\images\patches\patches_159.jpg,141.07725,48.789694941017004
train,patches_16.jpg,patches,C:\NEU-DET\train\images\patches\patches_16.jpg,177.20635,71.98433732193067
train,patches_160.jpg,patches,C:\NEU-DET\train\images\patches\patches_160.jpg,139.6312,54.78152367870028
train,patches_161.jpg,patches,C:\NEU-DET\train\images\patches\patches_161.jpg,200.688775,63.00175246768438
train,patches_162.jpg,patches,C:\NEU-DET\train\images\patches\patches_162.jpg,42.446825,22.991028085306997
train,patches_163.jpg,patches,C:\NEU-DET\train\images\patches\patches_163.jpg,153.166825,58.45016077325515
train,patches_164.jpg,patches,C:\NEU-DET\train\images\patches\patches_164.jpg,38.767,24.787706852389555
train,patches_165.jpg,patches,C:\NEU-DET\train\images\patches\patches_165.jpg,120.513025,62.145862938327404
train,patches_166.jpg,patches,C:\NEU-DET\train\images\patches\patches_166.jpg,171.435475,64.29237852595263
train,patches_167.jpg,patches,C:\NEU-DET\train\images\patches\patches_167.jpg,154.082275,74.20652097911865
train,patches_167.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_167.jpg,154.082275,74.20652097911865
train,patches_168.jpg,patches,C:\NEU-DET\train\images\patches\patches_168.jpg,143.198325,64.86075617963743
train,patches_168.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_168.jpg,143.198325,64.86075617963743
train,patches_169.jpg,patches,C:\NEU-DET\train\images\patches\patches_169.jpg,59.648925,43.000143271207534
train,patches_17.jpg,patches,C:\NEU-DET\train\images\patches\patches_17.jpg,111.819125,55.80000590711774
train,patches_170.jpg,patches,C:\NEU-DET\train\images\patches\patches_170.jpg,81.720125,45.522721194853624
train,patches_171.jpg,patches,C:\NEU-DET\train\images\patches\patches_171.jpg,150.88605,59.125275182425156
train,patches_171.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_171.jpg,150.88605,59.125275182425156
train,patches_172.jpg,patches,C:\NEU-DET\train\images\patches\patches_172.jpg,127.605575,53.7360121698603
train,patches_172.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_172.jpg,127.605575,53.7360121698603
train,patches_173.jpg,patches,C:\NEU-DET\train\images\patches\patches_173.jpg,126.41585,60.698592807226596
train,patches_174.jpg,patches,C:\NEU-DET\train\images\patches\patches_174.jpg,109.1772,63.9621587359276
train,patches_174.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_174.jpg,109.1772,63.9621587359276
train,patches_175.jpg,patches,C:\NEU-DET\train\images\patches\patches_175.jpg,131.5095,65.90063777953898
train,patches_175.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_175.jpg,131.5095,65.90063777953898
train,patches_176.jpg,patches,C:\NEU-DET\train\images\patches\patches_176.jpg,136.778,58.68351187514258
train,patches_176.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_176.jpg,136.778,58.68351187514258
train,patches_177.jpg,patches,C:\NEU-DET\train\images\patches\patches_177.jpg,146.612075,60.226203094619656
train,patches_178.jpg,patches,C:\NEU-DET\train\images\patches\patches_178.jpg,75.464775,46.872978454535776
train,patches_179.jpg,patches,C:\NEU-DET\train\images\patches\patches_179.jpg,155.012325,62.550045348459776
train,patches_179.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_179.jpg,155.012325,62.550045348459776
train,patches_18.jpg,patches,C:\NEU-DET\train\images\patches\patches_18.jpg,156.3882,57.143747258645895
train,patches_180.jpg,patches,C:\NEU-DET\train\images\patches\patches_180.jpg,58.29575,40.819172969788355
train,patches_181.jpg,patches,C:\NEU-DET\train\images\patches\patches_181.jpg,157.472125,60.52828903070344
train,patches_182.jpg,patches,C:\NEU-DET\train\images\patches\patches_182.jpg,89.560725,46.9282288444213
train,patches_183.jpg,patches,C:\NEU-DET\train\images\patches\patches_183.jpg,141.482675,61.8253883921838
train,patches_184.jpg,patches,C:\NEU-DET\train\images\patches\patches_184.jpg,168.28025,61.2446496433566
train,patches_184.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_184.jpg,168.28025,61.2446496433566
train,patches_185.jpg,patches,C:\NEU-DET\train\images\patches\patches_185.jpg,138.33625,64.66131715281942
train,patches_186.jpg,patches,C:\NEU-DET\train\images\patches\patches_186.jpg,137.7661,62.345276010215876
train,patches_187.jpg,patches,C:\NEU-DET\train\images\patches\patches_187.jpg,150.16065,59.35745733753679
train,patches_187.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_187.jpg,150.16065,59.35745733753679
train,patches_188.jpg,patches,C:\NEU-DET\train\images\patches\patches_188.jpg,106.044375,54.61785702368205
train,patches_188.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_188.jpg,106.044375,54.61785702368205
train,patches_189.jpg,patches,C:\NEU-DET\train\images\patches\patches_189.jpg,144.58205,56.21146518102423
train,patches_19.jpg,patches,C:\NEU-DET\train\images\patches\patches_19.jpg,112.9676,60.81955812269602
train,patches_190.jpg,patches,C:\NEU-DET\train\images\patches\patches_190.jpg,134.68295,59.40375644096507
train,patches_190.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_190.jpg,134.68295,59.40375644096507
train,patches_191.jpg,patches,C:\NEU-DET\train\images\patches\patches_191.jpg,132.759175,64.12066108766639
train,patches_192.jpg,patches,C:\NEU-DET\train\images\patches\patches_192.jpg,46.31235,40.97834595829241
train,patches_193.jpg,patches,C:\NEU-DET\train\images\patches\patches_193.jpg,139.6012,53.40359406032519
train,patches_194.jpg,patches,C:\NEU-DET\train\images\patches\patches_194.jpg,118.909425,51.338115676068355
train,patches_195.jpg,patches,C:\NEU-DET\train\images\patches\patches_195.jpg,141.06255,60.14630277496282
train,patches_195.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_195.jpg,141.06255,60.14630277496282
train,patches_196.jpg,patches,C:\NEU-DET\train\images\patches\patches_196.jpg,84.8543,46.74360727960562
train,patches_197.jpg,patches,C:\NEU-DET\train\images\patches\patches_197.jpg,95.451425,47.937517045309875
train,patches_198.jpg,patches,C:\NEU-DET\train\images\patches\patches_198.jpg,133.324975,60.07560250425605
train,patches_198.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_198.jpg,133.324975,60.07560250425605
train,patches_199.jpg,patches,C:\NEU-DET\train\images\patches\patches_199.jpg,137.01985,56.09505821351378
train,patches_199.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_199.jpg,137.01985,56.09505821351378
train,patches_2.jpg,patches,C:\NEU-DET\train\images\patches\patches_2.jpg,142.005625,60.62931876047573
train,patches_20.jpg,patches,C:\NEU-DET\train\images\patches\patches_20.jpg,162.47355,64.34716000257899
train,patches_200.jpg,patches,C:\NEU-DET\train\images\patches\patches_200.jpg,127.1021,65.53454833589684
train,patches_201.jpg,patches,C:\NEU-DET\train\images\patches\patches_201.jpg,138.041,57.2886212000254
train,patches_201.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_201.jpg,138.041,57.2886212000254
train,patches_202.jpg,patches,C:\NEU-DET\train\images\patches\patches_202.jpg,140.07875,61.849626906211
train,patches_202.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_202.jpg,140.07875,61.849626906211
train,patches_203.jpg,patches,C:\NEU-DET\train\images\patches\patches_203.jpg,73.144225,50.999728177210656
train,patches_204.jpg,patches,C:\NEU-DET\train\images\patches\patches_204.jpg,136.14615,58.002297714638
train,patches_205.jpg,patches,C:\NEU-DET\train\images\patches\patches_205.jpg,63.96695,38.395227017137174
train,patches_206.jpg,patches,C:\NEU-DET\train\images\patches\patches_206.jpg,133.8861,60.60872319056061
train,patches_206.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_206.jpg,133.8861,60.60872319056061
train,patches_207.jpg,patches,C:\NEU-DET\train\images\patches\patches_207.jpg,64.53705,36.7644009511579
train,patches_208.jpg,patches,C:\NEU-DET\train\images\patches\patches_208.jpg,65.60735,46.018619883450434
train,patches_209.jpg,patches,C:\NEU-DET\train\images\patches\patches_209.jpg,92.705775,45.58887755417296
train,patches_21.jpg,patches,C:\NEU-DET\train\images\patches\patches_21.jpg,114.84705,57.7423748758007
train,patches_210.jpg,patches,C:\NEU-DET\train\images\patches\patches_210.jpg,108.6837,45.34607760666847
train,patches_210.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_210.jpg,108.6837,45.34607760666847
train,patches_211.jpg,patches,C:\NEU-DET\train\images\patches\patches_211.jpg,130.4382,50.7301185762462
train,patches_211.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_211.jpg,130.4382,50.7301185762462
train,patches_212.jpg,patches,C:\NEU-DET\train\images\patches\patches_212.jpg,146.604975,63.244614239074735
train,patches_213.jpg,patches,C:\NEU-DET\train\images\patches\patches_213.jpg,62.46895,34.22399137881933
train,patches_214.jpg,patches,C:\NEU-DET\train\images\patches\patches_214.jpg,39.302325,24.619147519651754
train,patches_215.jpg,patches,C:\NEU-DET\train\images\patches\patches_215.jpg,105.6985,45.68000982650945
train,patches_216.jpg,patches,C:\NEU-DET\train\images\patches\patches_216.jpg,138.259325,57.040078239290445
train,patches_217.jpg,patches,C:\NEU-DET\train\images\patches\patches_217.jpg,153.917125,59.96668205540786
train,patches_218.jpg,patches,C:\NEU-DET\train\images\patches\patches_218.jpg,35.567475,27.740331597231766
train,patches_219.jpg,patches,C:\NEU-DET\train\images\patches\patches_219.jpg,44.127225,28.511143239080663
train,patches_22.jpg,patches,C:\NEU-DET\train\images\patches\patches_22.jpg,161.064025,61.93564543782017
train,patches_220.jpg,patches,C:\NEU-DET\train\images\patches\patches_220.jpg,125.033675,61.043198564577
train,patches_221.jpg,patches,C:\NEU-DET\train\images\patches\patches_221.jpg,150.50885,63.565622168570805
train,patches_222.jpg,patches,C:\NEU-DET\train\images\patches\patches_222.jpg,153.4919,60.88616619881728
train,patches_223.jpg,patches,C:\NEU-DET\train\images\patches\patches_223.jpg,175.67575,67.37017895135429
train,patches_224.jpg,patches,C:\NEU-DET\train\images\patches\patches_224.jpg,152.19135,67.89782459827045
train,patches_225.jpg,patches,C:\NEU-DET\train\images\patches\patches_225.jpg,88.134625,40.60284227870476
train,patches_226.jpg,patches,C:\NEU-DET\train\images\patches\patches_226.jpg,68.616325,30.236317045803958
train,patches_227.jpg,patches,C:\NEU-DET\train\images\patches\patches_227.jpg,162.77235,63.454333386125015
train,patches_227.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_227.jpg,162.77235,63.454333386125015
train,patches_228.jpg,patches,C:\NEU-DET\train\images\patches\patches_228.jpg,148.439825,55.33333650675129
train,patches_229.jpg,patches,C:\NEU-DET\train\images\patches\patches_229.jpg,175.189275,65.80144755227178
train,patches_23.jpg,patches,C:\NEU-DET\train\images\patches\patches_23.jpg,70.21665,53.04667155229912
train,patches_230.jpg,patches,C:\NEU-DET\train\images\patches\patches_230.jpg,144.59145,58.79320740440599
train,patches_230.jpg,inclusion,C:\NEU-DET\train\images\patches\patches_230.jpg,144.59145,58.79320740440599
train,patches_231.jpg,patches,C:\NEU-DET\train\images\patches\patches_231.jpg,153.19285,59.445355233840594
train,patches_232.jpg,patches,C:\NEU-DET\train\images\patches\patches_232.jpg,73.83225,35.95173027738025
train,patches_233.jpg,patches,C:\NEU-DET\train\images\patches\patches_233.jpg,59.09955,32.46063138322328
train,patches_234.jpg,patches,C:\NEU-DET\train\images\patches\patches_234.jpg,149.3311,64.22073553604007
train,patches_235.jpg,patches,C:\NEU-DET\train\images\patches\patches_235.jpg,177.160725,66.76656755049173
train,patches_236.jpg,patches,C:\NEU-DET\train\images\patches\patches_236.jpg,174.7186,72.00461800495854
train,patches_237.jpg,patches,C:\NEU-DET\train\images\patches\patches_237.jpg,162.79905,71.23535827871927
train,patches_238.jpg,patches,C:\NEU-DET\train\images\patches\patches_238.jpg,139.7533,63.24427396302372
train,patches_239.jpg,patches,C:\NEU-DET\train\images\patches\patches_239.jpg,117.35745,50.29575309603685
train,patches_24.jpg,patches,C:\NEU-DET\train\images\patches\patches_24.jpg,121.585625,45.7266669281654
train,patches_240.jpg,patches,C:\NEU-DET\train\images\patches\patches_240.jpg,99.666025,36.001987246530916
train,patches_25.jpg,patches,C:\NEU-DET\train\images\patches\patches_25.jpg,138.584425,54.860913430413966
train,patches_26.jpg,patches,C:\NEU-DET\train\images\patches\patches_26.jpg,127.82025,68.42460843832063
train,patches_27.jpg,patches,C:\NEU-DET\train\images\patches\patches_27.jpg,166.57005,70.45508777226453
train,patches_28.jpg,patches,C:\NEU-DET\train\images\patches\patches_28.jpg,162.592575,72.42352677044508
train,patches_29.jpg,patches,C:\NEU-DET\train\images\patches\patches_29.jpg,85.83795,62.067813235182534
train,patches_3.jpg,patches,C:\NEU-DET\train\images\patches\patches_3.jpg,144.79655,62.05705365304979
train,patches_30.jpg,patches,C:\NEU-DET\train\images\patches\patches_30.jpg,37.03395,31.201060837694286
train,patches_31.jpg,patches,C:\NEU-DET\train\images\patches\patches_31.jpg,102.2418,57.32134404181396
train,patches_32.jpg,patches,C:\NEU-DET\train\images\patches\patches_32.jpg,48.5205,32.98740562320717
train,patches_33.jpg,patches,C:\NEU-DET\train\images\patches\patches_33.jpg,176.070925,61.10012843394337
train,patches_34.jpg,patches,C:\NEU-DET\train\images\patches\patches_34.jpg,187.90635,54.516794473606936
train,patches_35.jpg,patches,C:\NEU-DET\train\images\patches\patches_35.jpg,197.1596,61.63261699652222
train,patches_36.jpg,patches,C:\NEU-DET\train\images\patches\patches_36.jpg,178.64535,66.85367097906816
train,patches_37.jpg,patches,C:\NEU-DET\train\images\patches\patches_37.jpg,195.06775,51.454204978189104
train,patches_38.jpg,patches,C:\NEU-DET\train\images\patches\patches_38.jpg,179.641775,71.71807791519078
train,patches_39.jpg,patches,C:\NEU-DET\train\images\patches\patches_39.jpg,207.2313,44.63369915557078
train,patches_4.jpg,patches,C:\NEU-DET\train\images\patches\patches_4.jpg,91.426275,47.777214387450165
train,patches_40.jpg,patches,C:\NEU-DET\train\images\patches\patches_40.jpg,200.214725,61.734820953610736
train,patches_41.jpg,patches,C:\NEU-DET\train\images\patches\patches_41.jpg,177.775775,70.74319082533226
train,patches_42.jpg,patches,C:\NEU-DET\train\images\patches\patches_42.jpg,213.6108,62.297762587110626
train,patches_43.jpg,patches,C:\NEU-DET\train\images\patches\patches_43.jpg,198.379825,62.30224039285726
train,patches_44.jpg,patches,C:\NEU-DET\train\images\patches\patches_44.jpg,191.06385,58.00928221567217
train,patches_45.jpg,patches,C:\NEU-DET\train\images\patches\patches_45.jpg,150.28675,55.93976603845872
train,patches_46.jpg,patches,C:\NEU-DET\train\images\patches\patches_46.jpg,140.794875,71.88469133782502
train,patches_47.jpg,patches,C:\NEU-DET\train\images\patches\patches_47.jpg,184.302825,72.67059840141249
train,patches_48.jpg,patches,C:\NEU-DET\train\images\patches\patches_48.jpg,205.381775,54.15925242144111
train,patches_49.jpg,patches,C:\NEU-DET\train\images\patches\patches_49.jpg,147.13085,65.47985780587416
train,patches_5.jpg,patches,C:\NEU-DET\train\images\patches\patches_5.jpg,136.9147,60.49724682917397
train,patches_50.jpg,patches,C:\NEU-DET\train\images\patches\patches_50.jpg,223.66975,52.836550180130985
train,patches_51.jpg,patches,C:\NEU-DET\train\images\patches\patches_51.jpg,204.8679,50.20772051776499
train,patches_52.jpg,patches,C:\NEU-DET\train\images\patches\patches_52.jpg,158.197525,71.84534925013848
train,patches_53.jpg,patches,C:\NEU-DET\train\images\patches\patches_53.jpg,195.364325,66.26888177941721
train,patches_54.jpg,patches,C:\NEU-DET\train\images\patches\patches_54.jpg,150.4989,57.838545527960854
train,patches_55.jpg,patches,C:\NEU-DET\train\images\patches\patches_55.jpg,208.418,62.91486967323385
train,patches_56.jpg,patches,C:\NEU-DET\train\images\patches\patches_56.jpg,161.12865,55.92022844353821
train,patches_57.jpg,patches,C:\NEU-DET\train\images\patches\patches_57.jpg,214.950325,52.82387440726376
train,patches_58.jpg,patches,C:\NEU-DET\train\images\patches\patches_58.jpg,182.059675,68.015478120016
train,patches_59.jpg,patches,C:\NEU-DET\train\images\patches\patches_59.jpg,209.640275,56.572187715558385
train,patches_6.jpg,patches,C:\NEU-DET\train\images\patches\patches_6.jpg,96.00385,55.05793389855362
train,patches_60.jpg,patches,C:\NEU-DET\train\images\patches\patches_60.jpg,187.867275,58.39130807812388
train,patches_61.jpg,patches,C:\NEU-DET\train\images\patches\patches_61.jpg,194.299125,44.15906474592023
train,patches_62.jpg,patches,C:\NEU-DET\train\images\patches\patches_62.jpg,189.91315,40.62577023365218
train,patches_63.jpg,patches,C:\NEU-DET\train\images\patches\patches_63.jpg,193.92985,39.93970554445163
train,patches_64.jpg,patches,C:\NEU-DET\train\images\patches\patches_64.jpg,149.53395,46.520577676953884
train,patches_65.jpg,patches,C:\NEU-DET\train\images\patches\patches_65.jpg,66.186425,26.257108955849937
train,patches_66.jpg,patches,C:\NEU-DET\train\images\patches\patches_66.jpg,156.02915,47.44293151015755
train,patches_67.jpg,patches,C:\NEU-DET\train\images\patches\patches_67.jpg,160.495025,49.11226400044469
train,patches_68.jpg,patches,C:\NEU-DET\train\images\patches\patches_68.jpg,151.003175,42.51001840648125
train,patches_69.jpg,patches,C:\NEU-DET\train\images\patches\patches_69.jpg,168.90045,50.12167983814489
train,patches_7.jpg,patches,C:\NEU-DET\train\images\patches\patches_7.jpg,85.5038,63.10847158314009
train,patches_70.jpg,patches,C:\NEU-DET\train\images\patches\patches_70.jpg,102.13675,47.72493634817651
train,patches_71.jpg,patches,C:\NEU-DET\train\images\patches\patches_71.jpg,110.45395,55.586711356200055
train,patches_72.jpg,patches,C:\NEU-DET\train\images\patches\patches_72.jpg,87.5263,26.212542003972068
train,patches_73.jpg,patches,C:\NEU-DET\train\images\patches\patches_73.jpg,171.6134,47.746244778411636
train,patches_74.jpg,patches,C:\NEU-DET\train\images\patches\patches_74.jpg,127.8232,54.5142668643723
train,patches_75.jpg,patches,C:\NEU-DET\train\images\patches\patches_75.jpg,169.15615,54.68024156107487
train,patches_76.jpg,patches,C:\NEU-DET\train\images\patches\patches_76.jpg,155.64525,56.07520086845432
train,patches_77.jpg,patches,C:\NEU-DET\train\images\patches\patches_77.jpg,135.556575,43.648274298869765
train,patches_78.jpg,patches,C:\NEU-DET\train\images\patches\patches_78.jpg,161.92565,54.48605116979482
train,patches_79.jpg,patches,C:\NEU-DET\train\images\patches\patches_79.jpg,168.4045,60.45108791204671
train,patches_8.jpg,patches,C:\NEU-DET\train\images\patches\patches_8.jpg,143.309775,46.57991750153037
train,patches_80.jpg,patches,C:\NEU-DET\train\images\patches\patches_80.jpg,154.5212,56.05427548867258
train,patches_81.jpg,patches,C:\NEU-DET\train\images\patches\patches_81.jpg,153.1079,62.77890416047416
train,patches_82.jpg,patches,C:\NEU-DET\train\images\patches\patches_82.jpg,185.069425,52.514618014124174
train,patches_83.jpg,patches,C:\NEU-DET\train\images\patches\patches_83.jpg,133.9357,53.81548351088188
train,patches_84.jpg,patches,C:\NEU-DET\train\images\patches\patches_84.jpg,136.589925,66.62167825486218
train,patches_85.jpg,patches,C:\NEU-DET\train\images\patches\patches_85.jpg,127.750475,48.450009414595314
train,patches_86.jpg,patches,C:\NEU-DET\train\images\patches\patches_86.jpg,141.291075,50.89141971240707
train,patches_87.jpg,patches,C:\NEU-DET\train\images\patches\patches_87.jpg,152.9755,60.902426468491385
train,patches_88.jpg,patches,C:\NEU-DET\train\images\patches\patches_88.jpg,113.611,51.52159769455912
train,patches_89.jpg,patches,C:\NEU-DET\train\images\patches\patches_89.jpg,124.28965,59.525924208511874
train,patches_9.jpg,patches,C:\NEU-DET\train\images\patches\patches_9.jpg,152.358775,48.98294249531539
train,patches_90.jpg,patches,C:\NEU-DET\train\images\patches\patches_90.jpg,128.02435,57.243478292968014
train,patches_91.jpg,patches,C:\NEU-DET\train\images\patches\patches_91.jpg,99.31515,42.03708874883583
train,patches_92.jpg,patches,C:\NEU-DET\train\images\patches\patches_92.jpg,78.48445,38.78264828757185
train,patches_93.jpg,patches,C:\NEU-DET\train\images\patches\patches_93.jpg,95.62235,54.171707841616914
train,patches_94.jpg,patches,C:\NEU-DET\train\images\patches\patches_94.jpg,167.278175,33.584065323742074
train,patches_95.jpg,patches,C:\NEU-DET\train\images\patches\patches_95.jpg,128.19755,48.185046684604345
train,patches_96.jpg,patches,C:\NEU-DET\train\images\patches\patches_96.jpg,72.176475,31.48862781345632
train,patches_97.jpg,patches,C:\NEU-DET\train\images\patches\patches_97.jpg,35.599525,17.556659556258843
train,patches_98.jpg,patches,C:\NEU-DET\train\images\patches\patches_98.jpg,100.718025,47.91556756524308
train,patches_99.jpg,patches,C:\NEU-DET\train\images\patches\patches_99.jpg,92.597425,51.943534808187394
train,pitted_surface_1.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_1.jpg,100.17005,23.6460341917519
train,pitted_surface_10.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_10.jpg,127.762175,37.7451098060315
train,pitted_surface_100.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_100.jpg,243.1873,13.805966779258886
train,pitted_surface_101.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_101.jpg,237.2791,23.17625192281962
train,pitted_surface_102.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_102.jpg,238.47865,17.11774792948827
train,pitted_surface_103.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_103.jpg,187.425,33.71111871475048
train,pitted_surface_104.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_104.jpg,141.357975,21.721569439139866
train,pitted_surface_105.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_105.jpg,168.547825,17.809298491781618
train,pitted_surface_106.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_106.jpg,112.013675,27.31411426340556
train,pitted_surface_107.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_107.jpg,87.415275,31.492780469091247
train,pitted_surface_108.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_108.jpg,119.2195,25.235705255649187
train,pitted_surface_109.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_109.jpg,156.8379,28.29394941661556
train,pitted_surface_11.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_11.jpg,177.635275,30.531926743564267
train,pitted_surface_110.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_110.jpg,183.498175,32.13413444717898
train,pitted_surface_111.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_111.jpg,167.336525,37.07602427343545
train,pitted_surface_112.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_112.jpg,145.776875,35.243856063637175
train,pitted_surface_113.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_113.jpg,202.811775,26.19734139849643
train,pitted_surface_114.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_114.jpg,231.493725,26.08232276129515
train,pitted_surface_115.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_115.jpg,242.402575,12.329154811639564
train,pitted_surface_116.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_116.jpg,215.6013,22.244672133119874
train,pitted_surface_117.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_117.jpg,135.362875,28.669784560306255
train,pitted_surface_118.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_118.jpg,100.086425,29.265694177985512
train,pitted_surface_119.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_119.jpg,214.5702,28.51354716551415
train,pitted_surface_12.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_12.jpg,203.536325,21.926895140315125
train,pitted_surface_120.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_120.jpg,229.502475,26.4839497408218
train,pitted_surface_121.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_121.jpg,243.32765,11.583798836197907
train,pitted_surface_122.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_122.jpg,226.46315,20.3247667164349
train,pitted_surface_123.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_123.jpg,151.1236,23.576855664825196
train,pitted_surface_124.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_124.jpg,157.965,32.90166447157347
train,pitted_surface_125.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_125.jpg,185.028275,35.91818864481302
train,pitted_surface_126.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_126.jpg,61.250425,20.97074658469209
train,pitted_surface_127.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_127.jpg,76.405925,22.118049188261946
train,pitted_surface_128.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_128.jpg,107.12975,22.168651626508545
train,pitted_surface_129.jpg,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_129.jpg,61.75755,22.47396088804775
